entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
erpnext:86793c325da08030,erpnext,erpnext,accounts,accounts,,Contabilidad,Target Exchange Rate,Target Exchange Rate,,,Tipo de cambio objetivo,,Tipo de cambio objetivo,,Label of the target_exchange_rate (Float) field in DocType 'Payment Entry',etiqueta de campo/elemento,,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json,doctype-json,Payment Entry,"[""Label of the target_exchange_rate (Float) field in DocType 'Payment Entry'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Target Exchange Rate=Tipo de cambio objetivo; correcta.,,,
erpnext:1ae418125c943542,erpnext,erpnext,assets,assets,,Activos,Target Fixed Asset Account,Target Fixed Asset Account,,,,,Cuenta de Activo Fijo Destino,,Label of the target_fixed_asset_account (Link) field in DocType 'Asset Capitalization',etiqueta de campo/elemento,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,doctype-json,Asset Capitalization,"[""Label of the target_fixed_asset_account (Link) field in DocType 'Asset Capitalization'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Target Fixed Asset Account.,,,
erpnext:5b80030a1d36c329,erpnext,erpnext,assets,assets,,Activos,Target Incoming Rate,Target Incoming Rate,,,,,Tasa de Entrada Objetivo,,Label of the target_incoming_rate (Currency) field in DocType 'Asset Capitalization',etiqueta de campo/elemento,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,doctype-json,Asset Capitalization,"[""Label of the target_incoming_rate (Currency) field in DocType 'Asset Capitalization'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Target Incoming Rate (valoración de entrada de activo),,,
erpnext:d4cb91f68234c08b,erpnext,erpnext,assets,assets,,Activos,Target Item Code,Target Item Code,,,,,Código del Artículo Destino,,Label of the target_item_code (Link) field in DocType 'Asset Capitalization',etiqueta de campo/elemento,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,erpnext/assets/doctype/asset_capitalization/asset_capitalization.json,doctype-json,Asset Capitalization,"[""Label of the target_item_code (Link) field in DocType 'Asset Capitalization'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,target_item_code en Asset Capitalization.,,,
erpnext:ee68ac2f2a4353ef,erpnext,erpnext,assets,assets,,Activos,Target Item {0} must be a Fixed Asset item,Target Item {0} must be a Fixed Asset item,,,,,El Artículo destino {0} debe ser un artículo de Activo Fijo,,,,,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:186,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:186,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:186,doctype-controller,Asset Capitalization,[],{0},,{0},ok,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Item=Artículo; placeholder.,,,
erpnext:88bfe258a22b9f4f,erpnext,erpnext,assets,assets,,Activos,Target Location,Target Location,,,Ubicación del Objetivo,,Ubicación de Destino,,Label of the target_location (Link) field in DocType 'Asset Movement Item',etiqueta de campo/elemento,,erpnext/assets/doctype/asset_movement_item/asset_movement_item.json,erpnext/assets/doctype/asset_movement_item/asset_movement_item.json,erpnext/assets/doctype/asset_movement_item/asset_movement_item.json,doctype-json,Asset Movement Item,"[""Label of the target_location (Link) field in DocType 'Asset Movement Item'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Target Location=Ubicación de Destino; 'del Objetivo' incorrecto.,,,
erpnext:bae7e2ddf797404c,erpnext,erpnext,assets,assets,,Activos,Target Location is required for transferring Asset {0},Target Location is required for transferring Asset {0},,,,,La Ubicación de Destino es obligatoria para transferir el Activo {0},,,,,erpnext/assets/doctype/asset_movement/asset_movement.py:83,erpnext/assets/doctype/asset_movement/asset_movement.py:83,erpnext/assets/doctype/asset_movement/asset_movement.py:83,doctype-controller,Asset Movement,[],{0},,{0},ok,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Placeholder preservado.,,,
erpnext:7da11735931888f4,erpnext,erpnext,assets,assets,,Activos,Target Location is required while receiving Asset {0},Target Location is required while receiving Asset {0},,,,,Se requiere la Ubicación de Destino al recibir el Activo {0},,,,,erpnext/assets/doctype/asset_movement/asset_movement.py:89,erpnext/assets/doctype/asset_movement/asset_movement.py:89,erpnext/assets/doctype/asset_movement/asset_movement.py:89,doctype-controller,Asset Movement,[],{0},,{0},ok,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Preserva {0}.,,,
erpnext:a5c624423b4542a9,erpnext,erpnext,assets,assets,,Activos,Task Assignee Email,Task Assignee Email,,,,,Correo del responsable de la tarea,,Label of the task_assignee_email (Data) field in DocType 'Asset Maintenance Log',etiqueta de campo/elemento,,erpnext/assets/doctype/asset_maintenance_log/asset_maintenance_log.json,erpnext/assets/doctype/asset_maintenance_log/asset_maintenance_log.json,erpnext/assets/doctype/asset_maintenance_log/asset_maintenance_log.json,doctype-json,Asset Maintenance Log,"[""Label of the task_assignee_email (Data) field in DocType 'Asset Maintenance Log'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Task Assignee Email; assignee→responsable.,,,
erpnext:906632935e46fdb1,erpnext,erpnext,assets,assets,,Activos,Task Name,Task Name,,,,,Nombre de la tarea,,Label of the task_name (Data) field in DocType 'Asset Maintenance Log',etiqueta de campo/elemento,,erpnext/assets/doctype/asset_maintenance_log/asset_maintenance_log.json,erpnext/assets/doctype/asset_maintenance_log/asset_maintenance_log.json,,doctype-json,Asset Maintenance Log,"[""Label of the task_name (Data) field in DocType 'Asset Maintenance Log'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Etiqueta task_name en Asset Maintenance Log.,,,"POT-only: en el universo fresco, sin traducir"
erpnext:f3405569b412ac04,erpnext,erpnext,accounts,accounts;buying;selling;stock,sí,Contabilidad,Tax,Tax,,,Impuesto,,Impuesto,,Label of the item_tax_section_break (Tab Break) field in DocType 'Item',etiqueta de campo/elemento,,erpnext/accounts/doctype/account/account.json,erpnext/accounts/doctype/account/account.json || erpnext/accounts/doctype/item_tax_template_detail/item_tax_template_detail.json || erpnext/accounts/report/account_balance/account_balance.js:60 || erpnext/buying/doctype/supplier/supplier.json || erpnext/selling/doctype/customer/customer.json || erpnext/stock/doctype/item/item.json,erpnext/accounts/doctype/account/account.json || erpnext/accounts/doctype/item_tax_template_detail/item_tax_template_detail.json || erpnext/accounts/report/account_balance/account_balance.js:60 || erpnext/buying/doctype/supplier/supplier.json || erpnext/selling/doctype/customer/customer.json || erpnext/stock/doctype/item/item.json,doctype-json,Account,"[""Label of the item_tax_section_break (Tab Break) field in DocType 'Item'"", ""Label of the tax_tab (Tab Break) field in DocType 'Customer'"", ""Label of the tax_tab (Tab Break) field in DocType 'Supplier'"", ""Label of the tax_type (Link) field in DocType 'Item Tax Template Detail'"", ""Option for the 'Account Type' (Select) field in DocType 'Account'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:8d2d70d821e7ff92,erpnext,erpnext,regional,regional,,Fiscal/Regional,Tax Account,Tax Account,,,Cuenta de Impuestos,,Cuenta de Impuestos,,Label of the tax_account (Link) field in DocType 'Import Supplier Invoice',etiqueta de campo/elemento,,erpnext/regional/doctype/import_supplier_invoice/import_supplier_invoice.json,erpnext/regional/doctype/import_supplier_invoice/import_supplier_invoice.json,erpnext/regional/doctype/import_supplier_invoice/import_supplier_invoice.json,doctype-json,Import Supplier Invoice,"[""Label of the tax_account (Link) field in DocType 'Import Supplier Invoice'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Tax Account=Cuenta de Impuestos; correcta.,,,
erpnext:12021f41d8f15d71,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Amount,Tax Amount,,,Importe de Impuestos,,Importe de Impuestos,,Label of the amount (Currency) field in DocType 'Item Wise Tax Detail',etiqueta de campo/elemento,,erpnext/accounts/doctype/item_wise_tax_detail/item_wise_tax_detail.json,erpnext/accounts/doctype/item_wise_tax_detail/item_wise_tax_detail.json || erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:244 || erpnext/accounts/report/tds_computation_summary/tds_computation_summary.py:91,erpnext/accounts/doctype/item_wise_tax_detail/item_wise_tax_detail.json || erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:244 || erpnext/accounts/report/tds_computation_summary/tds_computation_summary.py:91,doctype-json,Item Wise Tax Detail,"[""Label of the amount (Currency) field in DocType 'Item Wise Tax Detail'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Tax Amount→Importe de Impuestos.,,,
erpnext:d93a257669bfb47d,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Amount After Discount Amount,Tax Amount After Discount Amount,,,Total impuestos después del descuento,,Importe del Impuesto Después del Importe del Descuento,,Label of the base_tax_amount_after_discount_amount (Currency) field in DocType 'Purchase Taxes and Charges',etiqueta de campo/elemento,,erpnext/accounts/doctype/purchase_taxes_and_charges/purchase_taxes_and_charges.json,erpnext/accounts/doctype/purchase_taxes_and_charges/purchase_taxes_and_charges.json || erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json,erpnext/accounts/doctype/purchase_taxes_and_charges/purchase_taxes_and_charges.json || erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json,doctype-json,Purchase Taxes And Charges,"[""Label of the base_tax_amount_after_discount_amount (Currency) field in DocType 'Purchase Taxes and Charges'"", ""Label of the tax_amount_after_discount_amount (Currency) field in DocType 'Purchase Taxes and Charges'"", ""Label of the tax_amount_after_discount_amount (Currency) field in DocType 'Sales Taxes and Charges'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Tax Amount After Discount Amount; Amount->Importe; actual resumida imprecisa.,,,
erpnext:297b9db33fb5e1da,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Amount After Discount Amount (Company Currency),Tax Amount After Discount Amount (Company Currency),,,Monto de impuestos después del descuento (Divisa por defecto),,Importe de impuestos después del descuento (Divisa de la empresa),,Label of the base_tax_amount_after_discount_amount (Currency) field in DocType 'Sales Taxes and Charges',etiqueta de campo/elemento,,erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json,erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json,erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json,doctype-json,Sales Taxes And Charges,"[""Label of the base_tax_amount_after_discount_amount (Currency) field in DocType 'Sales Taxes and Charges'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"Amount monetario→Importe (no 'Monto'). 'Company Currency'→Divisa de la empresa, no 'por defecto'.",,,
erpnext:306166a94bcc446c,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Amount will be rounded on a row(items) level,Tax Amount will be rounded on a row(items) level,,,El importe del impuesto se redondeará a nivel de fila (artículos),,El importe del impuesto se redondeará a nivel de fila (artículos),,Description of the 'Round tax amount row-wise' (Check) field in DocType 'Accounts Settings',descripción,,erpnext/accounts/doctype/accounts_settings/accounts_settings.json,erpnext/accounts/doctype/accounts_settings/accounts_settings.json,erpnext/accounts/doctype/accounts_settings/accounts_settings.json,doctype-json,Accounts Settings,"[""Description of the 'Round tax amount row-wise' (Check) field in DocType 'Accounts Settings'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"Correcta; Amount→Importe, Item→artículo.",,,
erpnext:587915556c0cbc84,erpnext,erpnext,accounts,accounts;setup,sí,Contabilidad,Tax Assets,Tax Assets,,,Impuestos pagados,,Activos por Impuestos,,,,,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:41,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:41 || erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py:69 || erpnext/setup/setup_wizard/operations/taxes_setup.py:256,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:41 || erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py:69 || erpnext/setup/setup_wizard/operations/taxes_setup.py:256,doctype-controller,Account,[],,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"Tax Assets=Activos por Impuestos (cuenta de activo), no 'Impuestos pagados'",,,
erpnext:aaf338244e21d147,erpnext,erpnext,accounts,accounts;buying;selling;stock,sí,Contabilidad,Tax Breakup,Tax Breakup,,,Desglose de impuestos,,Desglose de impuestos,,Label of the sec_tax_breakup (Section Break) field in DocType 'Delivery Note',etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_invoice/pos_invoice.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/buying/doctype/purchase_order/purchase_order.json || erpnext/buying/doctype/supplier_quotation/supplier_quotation.json || erpnext/selling/doctype/quotation/quotation.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json || erpnext/stock/doctype/purchase_receipt/purchase_receipt.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/buying/doctype/purchase_order/purchase_order.json || erpnext/buying/doctype/supplier_quotation/supplier_quotation.json || erpnext/selling/doctype/quotation/quotation.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json || erpnext/stock/doctype/purchase_receipt/purchase_receipt.json,doctype-json,Pos Invoice,"[""Label of the sec_tax_breakup (Section Break) field in DocType 'Delivery Note'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'POS Invoice'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'Purchase Invoice'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'Purchase Order'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'Purchase Receipt'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'Quotation'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'Sales Invoice'"", ""Label of the sec_tax_breakup (Section Break) field in DocType 'Sales Order'"", ""Label of the tax_breakup (Section Break) field in DocType 'Supplier Quotation'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Correcta y natural.,,,
erpnext:5a9703e3da3642a9,erpnext,erpnext,accounts,accounts;buying;selling;setup;stock;workspace_sidebar,sí,Fiscal,Tax Category,Tax Category,,,Categoría de impuestos,,Categoría de Impuesto,,Contexto fiscal MX.,DocType/campo,fiscal,erpnext/accounts/doctype/pos_invoice/pos_invoice.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/pos_profile/pos_profile.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/purchase_taxes_and_charges_template/purchase_taxes_and_charges_template.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/doctype/sales_taxes_and_charges_template/sales_taxes_and_charges_template.json || erpnext/accounts/doctype/tax_category/tax_category.json || erpnext/accounts/doctype/tax_rule/tax_rule.json || erpnext/accounts/workspace/invoicing/invoicing.json || erpnext/buying/doctype/purchase_order/purchase_order.json || erpnext/buying/doctype/supplier/supplier.json || erpnext/buying/doctype/supplier_quotation/supplier_quotation.json || erpnext/selling/doctype/customer/customer.json || erpnext/selling/doctype/quotation/quotation.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/setup/install.py:147 || erpnext/stock/doctype/delivery_note/delivery_note.json || erpnext/stock/doctype/item_tax/item_tax.json || erpnext/stock/doctype/purchase_receipt/purchase_receipt.json || erpnext/workspace_sidebar/taxes.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/pos_profile/pos_profile.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/purchase_taxes_and_charges_template/purchase_taxes_and_charges_template.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/doctype/sales_taxes_and_charges_template/sales_taxes_and_charges_template.json || erpnext/accounts/doctype/tax_category/tax_category.json || erpnext/accounts/doctype/tax_rule/tax_rule.json || erpnext/accounts/workspace/invoicing/invoicing.json || erpnext/buying/doctype/purchase_order/purchase_order.json || erpnext/buying/doctype/supplier/supplier.json || erpnext/buying/doctype/supplier_quotation/supplier_quotation.json || erpnext/selling/doctype/customer/customer.json || erpnext/selling/doctype/quotation/quotation.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/setup/install.py:147 || erpnext/stock/doctype/delivery_note/delivery_note.json || erpnext/stock/doctype/item_tax/item_tax.json || erpnext/stock/doctype/purchase_receipt/purchase_receipt.json || erpnext/workspace_sidebar/taxes.json,doctype-json,Pos Invoice,"[""Label of a Link in the Invoicing Workspace"", ""Label of a Workspace Sidebar Item"", ""Label of the tax_category (Link) field in DocType 'Customer'"", ""Label of the tax_category (Link) field in DocType 'Delivery Note'"", ""Label of the tax_category (Link) field in DocType 'Item Tax'"", ""Label of the tax_category (Link) field in DocType 'POS Invoice'"", ""Label of the tax_category (Link) field in DocType 'POS Profile'"", ""Label of the tax_category (Link) field in DocType 'Purchase Invoice'"", ""Label of the tax_category (Link) field in DocType 'Purchase Order'"", ""Label of the tax_category (Link) field in DocType 'Purchase Receipt'"", ""Label of the tax_category (Link) field in DocType 'Purchase Taxes and Charges Template'"", ""Label of the tax_category (Link) field in DocType 'Quotation'"", ""Label of the tax_category (Link) field in DocType 'Sales Invoice'"", ""Label of the tax_category (Link) field in DocType 'Sales Order'"", ""Label of the tax_category (Link) field in DocType 'Sales Taxes and Charges Template'"", ""Label of the tax_category (Link) field in DocType 'Supplier Quotation'"", ""Label of the tax_category (Link) field in DocType 'Supplier'"", ""Label of the tax_category (Link) field in DocType 'Tax Rule'"", ""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,,,,Contexto fiscal MX.,,,
erpnext:9918c70e3be851df,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Expense,Tax Expense,,,,,Gasto por Impuestos,,,,,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:136,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:136 || erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py:230,erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py:136 || erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py:230,doctype-controller,Account,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Tax Expense (cuenta de gasto)->Gasto por Impuestos.,,,
erpnext:246a022eeea24082,erpnext,erpnext,accounts,accounts;buying;regional;selling;setup,sí,Contabilidad,Tax ID,Tax ID,,,ID Fiscal,,ID Fiscal,,Label of the tax_id (Data) field in DocType 'Company',etiqueta de campo/elemento,,erpnext/accounts/doctype/tax_withholding_entry/tax_withholding_entry.json,erpnext/accounts/doctype/tax_withholding_entry/tax_withholding_entry.json || erpnext/buying/doctype/supplier/supplier.json || erpnext/regional/report/irs_1099/irs_1099.py:82 || erpnext/selling/doctype/customer/customer.json || erpnext/setup/doctype/company/company.json,erpnext/accounts/doctype/tax_withholding_entry/tax_withholding_entry.json || erpnext/buying/doctype/supplier/supplier.json || erpnext/regional/report/irs_1099/irs_1099.py:82 || erpnext/selling/doctype/customer/customer.json || erpnext/setup/doctype/company/company.json,doctype-json,Tax Withholding Entry,"[""Label of the tax_id (Data) field in DocType 'Company'"", ""Label of the tax_id (Data) field in DocType 'Customer'"", ""Label of the tax_id (Data) field in DocType 'Supplier'"", ""Label of the tax_id (Data) field in DocType 'Tax Withholding Entry'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:b4fe8195a631383a,erpnext,erpnext,accounts,accounts;selling;stock,sí,Contabilidad,Tax Id,Tax Id,,,Identificación del impuesto,,Identificación fiscal,,Label of the tax_id (Data) field in DocType 'Delivery Note',etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_invoice/pos_invoice.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/report/customer_ledger_summary/customer_ledger_summary.js:86 || erpnext/accounts/report/general_ledger/general_ledger.js:142 || erpnext/accounts/report/purchase_register/purchase_register.py:208 || erpnext/accounts/report/sales_register/sales_register.py:229 || erpnext/accounts/report/supplier_ledger_summary/supplier_ledger_summary.js:67 || erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:205 || erpnext/accounts/report/tds_computation_summary/tds_computation_summary.py:57 || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/report/customer_ledger_summary/customer_ledger_summary.js:86 || erpnext/accounts/report/general_ledger/general_ledger.js:142 || erpnext/accounts/report/purchase_register/purchase_register.py:208 || erpnext/accounts/report/sales_register/sales_register.py:229 || erpnext/accounts/report/supplier_ledger_summary/supplier_ledger_summary.js:67 || erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:205 || erpnext/accounts/report/tds_computation_summary/tds_computation_summary.py:57 || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json,doctype-json,Pos Invoice,"[""Label of the tax_id (Data) field in DocType 'Delivery Note'"", ""Label of the tax_id (Data) field in DocType 'POS Invoice'"", ""Label of the tax_id (Data) field in DocType 'Sales Invoice'"", ""Label of the tax_id (Data) field in DocType 'Sales Order'"", ""Label of the tax_id (Read Only) field in DocType 'Purchase Invoice'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,,,,Campo fiscal genérico usado en múltiples documentos y regiones; no debe restringirse a RFC.,,,
erpnext:865fd418637772ed,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Id: {0},Tax Id: {0},,,Identificación fiscal: {0},,Identificación fiscal: {0},,,,,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts_accounts_receivable.html:32,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts_accounts_receivable.html:32,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts_accounts_receivable.html:32,doctype-controller,Process Statement Of Accounts,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Tax Id=Identificación fiscal; placeholder preservado.,,,
erpnext:26ab926f1cbef755,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Masters,Tax Masters,,,Maestros Fiscales,,Catálogos Fiscales,,Label of a Card Break in the Invoicing Workspace,etiqueta de campo/elemento,,erpnext/accounts/workspace/invoicing/invoicing.json,erpnext/accounts/workspace/invoicing/invoicing.json,erpnext/accounts/workspace/invoicing/invoicing.json,workspace,Invoicing (Workspace),"[""Label of a Card Break in the Invoicing Workspace""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,'Masters'->Catálogos (datos maestros); 'Maestros Fiscales' es literal,,,
erpnext:06af2c343b7bec42,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Rate,Tax Rate,,,Procentaje del impuesto,,Tasa de Impuesto,,Label of the rate (Float) field in DocType 'Advance Taxes and Charges',etiqueta de campo/elemento,,erpnext/accounts/doctype/account/account.json,erpnext/accounts/doctype/account/account.json || erpnext/accounts/doctype/account/account_tree.js:170 || erpnext/accounts/doctype/advance_taxes_and_charges/advance_taxes_and_charges.json || erpnext/accounts/doctype/item_tax_template_detail/item_tax_template_detail.json || erpnext/accounts/doctype/item_wise_tax_detail/item_wise_tax_detail.json || erpnext/accounts/doctype/pos_closing_entry/closing_voucher_details.html:66 || erpnext/accounts/doctype/purchase_taxes_and_charges/purchase_taxes_and_charges.json || erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json || erpnext/accounts/doctype/tax_withholding_entry/tax_withholding_entry.json,erpnext/accounts/doctype/account/account.json || erpnext/accounts/doctype/account/account_tree.js:170 || erpnext/accounts/doctype/advance_taxes_and_charges/advance_taxes_and_charges.json || erpnext/accounts/doctype/item_tax_template_detail/item_tax_template_detail.json || erpnext/accounts/doctype/item_wise_tax_detail/item_wise_tax_detail.json || erpnext/accounts/doctype/pos_closing_entry/closing_voucher_details.html:66 || erpnext/accounts/doctype/purchase_taxes_and_charges/purchase_taxes_and_charges.json || erpnext/accounts/doctype/sales_taxes_and_charges/sales_taxes_and_charges.json || erpnext/accounts/doctype/tax_withholding_entry/tax_withholding_entry.json,doctype-json,Account,"[""Label of the rate (Float) field in DocType 'Advance Taxes and Charges'"", ""Label of the rate (Float) field in DocType 'Item Wise Tax Detail'"", ""Label of the rate (Float) field in DocType 'Purchase Taxes and Charges'"", ""Label of the rate (Float) field in DocType 'Sales Taxes and Charges'"", ""Label of the tax_rate (Float) field in DocType 'Account'"", ""Label of the tax_rate (Float) field in DocType 'Item Tax Template Detail'"", ""Label of the tax_rate (Percent) field in DocType 'Tax Withholding Entry'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Corrige 'Procentaje' (error ortográfico); Tax Rate→Tasa de Impuesto.,,,
erpnext:12a4fdf8365a7c3e,erpnext,erpnext,accounts,accounts,,Contabilidad,Tax Rate %,Tax Rate %,,,Procentaje del impuesto %,,Tasa de Impuesto %,,,,,erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:237,erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:237 || erpnext/accounts/report/tds_computation_summary/tds_computation_summary.py:84,erpnext/accounts/report/tax_withholding_details/tax_withholding_details.py:237 || erpnext/accounts/report/tds_computation_summary/tds_computation_summary.py:84,report,,[],,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,'Procentaje' es error ortográfico; simplificar.,,,
