entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
helpdesk:188d76950461140e,helpdesk,helpdesk,src,src,,Src,Manage general settings of your app.,Manage general settings of your app.,,,Gestionar la configuración general de tu aplicación.,,,,,,,desk/src/components/Settings/General/General.vue:2,desk/src/components/Settings/General/General.vue:2,desk/src/components/Settings/General/General.vue:2,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:4eee4973997cf0e3,helpdesk,helpdesk,src,src,,Src,Manage pre-defined responses that can be used to respond to customer queries.,Manage pre-defined responses that can be used to respond to customer queries.,,,Gestionar respuestas predefinidas que se pueden usar para responder consultas de clientes.,,,,,,,desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:5,desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:5,desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:5,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:d543d6aac25ed3fb,helpdesk,helpdesk,src,src,,Src,Manage your account emails and email signature for communication.,Manage your account emails and email signature for communication.,,,,,,,,,,desk/src/components/Settings/Profile/Profile.vue:107,desk/src/components/Settings/Profile/Profile.vue:107,desk/src/components/Settings/Profile/Profile.vue:130,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:84731f5673bcebb3,helpdesk,helpdesk,src,src,,Src,Manage your email accounts and configure incoming and outgoing settings.,Manage your email accounts and configure incoming and outgoing settings.,,,Gestiona tus cuentas de correo y configura los ajustes de entrada y salida.,,,,,,,desk/src/components/Settings/EmailAccountList.vue:5,desk/src/components/Settings/EmailAccountList.vue:5,desk/src/components/Settings/EmailAccountList.vue:5,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:86a6adaff5eba5fd,helpdesk,helpdesk,src,src,,Src,Manage your email signature.,Manage your email signature.,,,,,,,,,,desk/src/components/Settings/Profile/UserEmailSettings.vue:40,desk/src/components/Settings/Profile/UserEmailSettings.vue:40,desk/src/components/Settings/Profile/UserEmailSettings.vue:25,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:3d7ba261c2278100,helpdesk,helpdesk,src,src,,Src,Manage your personal preferences.,Manage your personal preferences.,,,,,,,,,,desk/src/components/Settings/Preferences/Preferences.vue:2,desk/src/components/Settings/Preferences/Preferences.vue:2,desk/src/components/Settings/Preferences/Preferences.vue:2,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:21836e48416901f7,helpdesk,helpdesk,src,src,,Src,Manage your profile information.,Manage your profile information.,,,Gestiona la información de tu perfil.,,,,,,,desk/src/components/Settings/Profile/Profile.vue:4,desk/src/components/Settings/Profile/Profile.vue:4,desk/src/components/Settings/Profile/Profile.vue:4,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:3ee809332501bc0d,helpdesk,helpdesk,src,src,,Src,Manager,Manager,,,,,,,,,,desk/src/components/customer/ContactCard.vue:25,desk/src/components/customer/ContactCard.vue:25,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:e963994dcf9a90b1,helpdesk,helpdesk,src,src,,Src,Managing customer conversations across channels,Managing customer conversations across channels,,,,,,,,,,desk/src/pages/PersonaForm.vue:174,desk/src/pages/PersonaForm.vue:174,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:202c5cfaac9799d6,helpdesk,helpdesk,src,src,,Src,Mark all as read,Mark all as read,,,Marcar todo como leídas,,,,,,,desk/src/pages/MobileNotifications.vue:11,desk/src/pages/MobileNotifications.vue:11 || desk/src/pages/MobileNotifications.vue:14,desk/src/pages/MobileNotifications.vue:11 || desk/src/pages/MobileNotifications.vue:14,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:c66a38774019b8ca,helpdesk,helpdesk,src,src,,Src,Masters,Masters,,,Maestros,,,,,,,desk/src/components/layouts/Sidebar.vue:398,desk/src/components/layouts/Sidebar.vue:398,desk/src/components/layouts/Sidebar.vue:608,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:5b64b55abb8ddb89,helpdesk,helpdesk,src,src,,Src,Measuring team performance,Measuring team performance,,,,,,,,,,desk/src/pages/PersonaForm.vue:182,desk/src/pages/PersonaForm.vue:182,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:6e45dc0ba79ea392,helpdesk,helpdesk,src,src,,Src,Members,Members,,,Miembros,,,,,,,desk/src/components/Settings/Teams/NewTeam.vue:47,desk/src/components/Settings/Teams/NewTeam.vue:47,desk/src/components/Settings/Teams/NewTeam.vue:38,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:a8898c2137b5151b,helpdesk,helpdesk,src,src,,Src,Members ({0}),Members ({0}),,,Miembros ({0}),,,,,,,desk/src/components/Settings/Teams/TeamEdit.vue:67,desk/src/components/Settings/Teams/TeamEdit.vue:67,desk/src/components/Settings/Teams/TeamEdit.vue:56,client-js,,[],{0},{0},,ok,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:71e16f54b63ae3e1,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Mention,Mention,,,Mención,,,,Option for the 'Type' (Select) field in DocType 'HD Notification',opción de campo select,,helpdesk/helpdesk/doctype/hd_notification/hd_notification.json,helpdesk/helpdesk/doctype/hd_notification/hd_notification.json,helpdesk/helpdesk/doctype/hd_notification/hd_notification.json,doctype-json,Hd Notification,"[""Option for the 'Type' (Select) field in DocType 'HD Notification'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:a800a5b243ea7890,helpdesk,helpdesk,src,src,,Src,Merge,Merge,,,Unir,,,,,,,desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:154,desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:154,desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:158,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:503805dd006db4f2,helpdesk,helpdesk,src,src,,Src,Merge Ticket,Merge Ticket,,,Fusionar ticket,,,,,,,desk/src/components/ticket-agent/TicketHeader.vue:255,desk/src/components/ticket-agent/TicketHeader.vue:255 || desk/src/components/ticket/TicketAgentSidebar.vue:18,desk/src/components/ticket-agent/TicketHeader.vue:255 || desk/src/components/ticket/TicketAgentSidebar.vue:18,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:67d5d3fb47941bb9,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Merged With,Merged With,,,Fusionado con,,,,Label of the merged_with (Link) field in DocType 'HD Ticket',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json,helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json,helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json,doctype-json,Hd Ticket,"[""Label of the merged_with (Link) field in DocType 'HD Ticket'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:946d836cb9743f90,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Message,Message,,,Mensaje,,,,Label of the message (Text Editor) field in DocType 'HD Saved Reply',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_notification/hd_notification.json,helpdesk/helpdesk/doctype/hd_notification/hd_notification.json || helpdesk/helpdesk/doctype/hd_saved_reply/hd_saved_reply.json,helpdesk/helpdesk/doctype/hd_notification/hd_notification.json || helpdesk/helpdesk/doctype/hd_saved_reply/hd_saved_reply.json,doctype-json,Hd Notification,"[""Label of the message (Text Editor) field in DocType 'HD Saved Reply'"", ""Label of the message (Text) field in DocType 'HD Notification'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:0101d27387c0ab69,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Misc,Misc,,,Misceláneo,,,,Label of the misc_tab (Tab Break) field in DocType 'HD Settings',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,doctype-json,Hd Settings,"[""Label of the misc_tab (Tab Break) field in DocType 'HD Settings'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:f2a269f730a471eb,helpdesk,helpdesk,src,src,,Src,Missing or delayed responses,Missing or delayed responses,,,,,,,,,,desk/src/pages/PersonaForm.vue:186,desk/src/pages/PersonaForm.vue:186,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:e5b676905821b3e6,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Mobile No,Mobile No,,,,,,,Label of the mobile_no (Data) field in DocType 'HD Customer',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json,,doctype-json,Hd Customer,"[""Label of the mobile_no (Data) field in DocType 'HD Customer'""]",,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:aaf0f067debc518c,helpdesk,helpdesk,src,src,,Src,Mobile Number,Mobile Number,,,,,,,,,,desk/src/components/customer/NewCustomerDialog.vue:89,desk/src/components/customer/NewCustomerDialog.vue:89,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:58113bf83ffe0b34,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Mobile no. of the primary contact,Mobile no. of the primary contact,,,,,,,Description of the 'Mobile No' (Data) field in DocType 'HD Customer',descripción,,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json,,doctype-json,Hd Customer,"[""Description of the 'Mobile No' (Data) field in DocType 'HD Customer'""]",,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:aa882100a2cb10df,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Monday,Monday,,,Lunes,,,,Option for the 'Weekly Off' (Select) field in DocType 'HD Service Holiday List',opción de campo select,,helpdesk/helpdesk/doctype/hd_service_day/hd_service_day.json,helpdesk/helpdesk/doctype/hd_service_day/hd_service_day.json || helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json,helpdesk/helpdesk/doctype/hd_service_day/hd_service_day.json || helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json,doctype-json,Hd Service Day,"[""Option for the 'Weekly Off' (Select) field in DocType 'HD Service Holiday List'"", ""Option for the 'Workday' (Select) field in DocType 'HD Service Day'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:81bd386c81c97a35,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Monthly,Monthly,,,Mensual,,,,,,,helpdesk/helpdesk/report/ticket_analytics/ticket_analytics.js:35,helpdesk/helpdesk/report/ticket_analytics/ticket_analytics.js:35,helpdesk/helpdesk/report/ticket_analytics/ticket_analytics.js:35,report,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:199afbd54154bbcd,helpdesk,helpdesk,src,src,,Src,Move To,Move To,,,Mover a,,,,,,,desk/src/pages/knowledge-base/Article.vue:629,desk/src/pages/knowledge-base/Article.vue:629 || desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:187,desk/src/pages/knowledge-base/Article.vue:636 || desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:191,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:d956a0afe6fc70f5,helpdesk,helpdesk,src,src,,Src,My Dashboard,My Dashboard,,,,,,,,,,desk/src/pages/dashboard/Dashboard.vue:249,desk/src/pages/dashboard/Dashboard.vue:249,desk/src/pages/dashboard/Dashboard.vue:249,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:f9bfef20fc1ba22b,helpdesk,helpdesk,src,src,,Src,My Team(s),My Team(s),,,,,,,,,,desk/src/components/SavedRepliesSelectorModal.vue:177,desk/src/components/SavedRepliesSelectorModal.vue:177 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:304,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:8e61cb47daf35de5,helpdesk,helpdesk,src,src,,Src,My Tickets,My Tickets,,,,,,,,,,desk/src/pages/home/Home.vue:293,desk/src/pages/home/Home.vue:293 || desk/src/pages/home/components/AgentTicketsCard.vue:4,desk/src/pages/home/Home.vue:293 || desk/src/pages/home/components/AgentTicketsCard.vue:4,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:775e35760116ba0d,helpdesk,helpdesk,src,helpdesk;src,sí,Src,Name,Name,,,Nombre,,,,Label of the brand_name (Data) field in DocType 'HD Settings',etiqueta de campo/elemento,,desk/src/components/Settings/Assignment Rules/AssignmentRuleView.vue:55,desk/src/components/Settings/Assignment Rules/AssignmentRuleView.vue:55 || desk/src/components/Settings/Assignment Rules/AssignmentRuleView.vue:56 || desk/src/components/Settings/FieldDependency/FieldDependencyList.vue:67 || desk/src/components/Settings/Holiday/HolidayView.vue:46 || desk/src/components/Settings/Holiday/HolidayView.vue:47 || desk/src/components/Settings/SavedReplies/SavedReplyView.vue:56 || desk/src/components/Settings/Sla/SlaPolicyView.vue:51 || desk/src/components/Settings/Sla/SlaPolicyView.vue:52 || desk/src/components/ViewModal.vue:7 || desk/src/components/customer/NewCustomerDialog.vue:21 || helpdesk/helpdesk/doctype/hd_article_category/hd_article_category.json || helpdesk/helpdesk/doctype/hd_customer_member/hd_customer_member.json || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json,desk/src/components/Settings/Assignment || Rules/AssignmentRuleView.vue:46 || Rules/AssignmentRuleView.vue:47 || desk/src/components/Settings/FieldDependency/FieldDependencyList.vue:68 || desk/src/components/Settings/Holiday/HolidayView.vue:37 || desk/src/components/Settings/Holiday/HolidayView.vue:38 || desk/src/components/Settings/SavedReplies/SavedReplyView.vue:47 || desk/src/components/Settings/Sla/SlaPolicyView.vue:42 || desk/src/components/Settings/Sla/SlaPolicyView.vue:43 || helpdesk/helpdesk/doctype/hd_article_category/hd_article_category.json || helpdesk/helpdesk/doctype/hd_organization/hd_organization.json || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json,client-js,HD Settings,"[""Label of the brand_name (Data) field in DocType 'HD Settings'"", ""Label of the category_name (Data) field in DocType 'HD Article Category'"", ""Label of the contact_name (Link) field in DocType 'HD Customer Member'"", ""Label of the team_name (Data) field in DocType 'HD Team'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:c13f465ca3c3e01f,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Name Weight,Name Weight,,,Peso del nombre,,,,Label of the name_weight (Int) field in DocType 'HD Settings',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,doctype-json,Hd Settings,"[""Label of the name_weight (Int) field in DocType 'HD Settings'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:0f9627d7bf649415,helpdesk,helpdesk,src,src,,Src,Name is required,Name is required,,,,,,,,,,desk/src/components/customer/NewCustomerDialog.vue:151,desk/src/components/customer/NewCustomerDialog.vue:151,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:ba08204ba248215f,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,"Name shown on the customer portal<br> (e.g., Replied → Awaiting Response).","Name shown on the customer portal<br> (e.g., Replied → Awaiting Response).",,,"Nombre que se muestra en el portal del cliente<br> (por ejemplo, Respondido → Esperando respuesta).",,,,Description of the 'Label (customer view)' (Data) field in DocType 'HD Ticket Status',descripción,,helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json,helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json,helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json,doctype-json,Hd Ticket Status,"[""Description of the 'Label (customer view)' (Data) field in DocType 'HD Ticket Status'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:eb90448c85a64418,helpdesk,helpdesk,src,src,,Src,Navigation,Navigation,,,Navegación,,,,,,,desk/src/components/modals/ShortcutsModal.vue:105,desk/src/components/modals/ShortcutsModal.vue:105,desk/src/components/modals/ShortcutsModal.vue:105,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:c4652218d4af8d45,helpdesk,helpdesk,src,src,,Src,Negative,Negative,,,,,,,,,,desk/src/components/contact/FeedbackList.vue:121,desk/src/components/contact/FeedbackList.vue:121,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:037f638279b5ef5c,helpdesk,helpdesk,src,src,,Src,Negative first,Negative first,,,,,,,,,,desk/src/pages/home/components/RecentFeedback.vue:386,desk/src/pages/home/components/RecentFeedback.vue:386 || desk/src/pages/home/components/RecentFeedback.vue:404,desk/src/pages/home/components/RecentFeedback.vue:392 || desk/src/pages/home/components/RecentFeedback.vue:410,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:030beed8cd7ed527,helpdesk,helpdesk,src,src,,Src,Never,Never,,,,,,,,,,desk/src/components/customer/ContactCard.vue:137,desk/src/components/customer/ContactCard.vue:137,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:6e1d8dcd86d61309,helpdesk,helpdesk,src,src,,Src,New,New,,,Nuevo,,,,,,,desk/src/components/SavedRepliesSelectorModal.vue:16,desk/src/components/SavedRepliesSelectorModal.vue:16 || desk/src/components/Settings/Assignment Rules/AssignmentRulesList.vue:19 || desk/src/components/Settings/EmailAccountList.vue:12 || desk/src/components/Settings/FieldDependency/FieldDependencyList.vue:27 || desk/src/components/Settings/Holiday/Holidays.vue:12 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:12 || desk/src/components/Settings/Sla/SlaPolicies.vue:25 || desk/src/components/Settings/Teams/TeamsList.vue:10 || desk/src/components/ticket/ActivityHeader.vue:19 || desk/src/pages/home/Home.vue:55,desk/src/components/SavedRepliesSelectorModal.vue:16 || desk/src/components/Settings/Assignment || Rules/AssignmentRulesList.vue:19 || desk/src/components/Settings/EmailAccountList.vue:12 || desk/src/components/Settings/FieldDependency/FieldDependencyList.vue:27 || desk/src/components/Settings/Holiday/Holidays.vue:12 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:12 || desk/src/components/Settings/Sla/SlaPolicies.vue:25 || desk/src/components/Settings/Teams/TeamsList.vue:10 || desk/src/components/ticket/ActivityHeader.vue:19 || desk/src/pages/home/Home.vue:55,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:e4e0ea054c9b2516,helpdesk,helpdesk,src,src,,Src,New Article,New Article,,,Nuevo artículo,,,,,,,desk/src/pages/knowledge-base/NewArticle.vue:175,desk/src/pages/knowledge-base/NewArticle.vue:175 || desk/src/pages/knowledge-base/NewArticle.vue:182,desk/src/pages/knowledge-base/NewArticle.vue:174 || desk/src/pages/knowledge-base/NewArticle.vue:181,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:74ab3c5f2978969c,helpdesk,helpdesk,src,src,,Src,New Assignment Rule,New Assignment Rule,,,,,,,,,,desk/src/components/Settings/Assignment Rules/AssignmentRuleView.vue:9,desk/src/components/Settings/Assignment Rules/AssignmentRuleView.vue:9,desk/src/components/Settings/Assignment || Rules/AssignmentRuleView.vue:4,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:e0d5edd1a26b19ae,helpdesk,helpdesk,src,src,,Src,New Assignment Rule Name,New Assignment Rule Name,,,Nuevo nombre de regla de asignación,,,,,,,desk/src/components/Settings/Assignment Rules/AssignmentRuleListItem.vue:59,desk/src/components/Settings/Assignment Rules/AssignmentRuleListItem.vue:59,desk/src/components/Settings/Assignment || Rules/AssignmentRuleListItem.vue:59,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:f69f53f52424a7dd,helpdesk,helpdesk,src,src,,Src,New Business Holiday,New Business Holiday,,,Nuevo día festivo de empresa,,,,,,,desk/src/components/Settings/Holiday/HolidayView.vue:8,desk/src/components/Settings/Holiday/HolidayView.vue:8,desk/src/components/Settings/Holiday/HolidayView.vue:3,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:4cdbd094d6b4d838,helpdesk,helpdesk,src,src,,Src,New Call Log,New Call Log,,,Nuevo registro de llamadas,,,,,,,desk/src/pages/call-logs/CallLogModal.vue:221,desk/src/pages/call-logs/CallLogModal.vue:221,desk/src/pages/call-logs/CallLogModal.vue:221,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:02b11e296e9d9c5f,helpdesk,helpdesk,src,src,,Src,New Field Dependency,New Field Dependency,,,Nueva dependencia de campo,,,,,,,desk/src/components/Settings/FieldDependency/FieldDependency.vue:114,desk/src/components/Settings/FieldDependency/FieldDependency.vue:114,desk/src/components/Settings/FieldDependency/FieldDependency.vue:104,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:93c8cddd7145c3a3,helpdesk,helpdesk,src,src,,Src,New Holiday List Name,New Holiday List Name,,,Nuevo nombre de lista de días festivos,,,,,,,desk/src/components/Settings/Holiday/HolidayListItem.vue:36,desk/src/components/Settings/Holiday/HolidayListItem.vue:36,desk/src/components/Settings/Holiday/HolidayListItem.vue:36,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:b132b95d3656ce8a,helpdesk,helpdesk,src,src,,Src,New Password,New Password,,,Nueva Contraseña,,,,,,,desk/src/components/Settings/Profile/components/ChangePasswordModal.vue:8,desk/src/components/Settings/Profile/components/ChangePasswordModal.vue:8,desk/src/components/Settings/Profile/components/ChangePasswordModal.vue:8,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:6ef86da9f8223142,helpdesk,helpdesk,src,src,,Src,New SLA Policy,New SLA Policy,,,Nueva política de ANS,,,,,,,desk/src/components/Settings/Sla/SlaPolicyView.vue:8,desk/src/components/Settings/Sla/SlaPolicyView.vue:8,desk/src/components/Settings/Sla/SlaPolicyView.vue:3,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:50cbe231bc0d3ad9,helpdesk,helpdesk,src,src,,Src,New SLA Policy Name,New SLA Policy Name,,,Nuevo nombre de política de ANS,,,,,,,desk/src/components/Settings/Sla/SlaPolicyListItem.vue:46,desk/src/components/Settings/Sla/SlaPolicyListItem.vue:46,desk/src/components/Settings/Sla/SlaPolicyListItem.vue:48,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:556c174ecf71b530,helpdesk,helpdesk,src,src,,Src,New Saved Reply,New Saved Reply,,,Nueva respuesta guardada,,,,,,,desk/src/components/Settings/SavedReplies/SavedReplyView.vue:8,desk/src/components/Settings/SavedReplies/SavedReplyView.vue:8,desk/src/components/Settings/SavedReplies/SavedReplyView.vue:3,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:189b2815013894d8,helpdesk,helpdesk,src,src,,Src,New Saved reply Name,New Saved reply Name,,,Nuevo nombre de respuesta guardada,,,,,,,desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:163,desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:163,desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:184,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:3a5a0de729fb204a,helpdesk,helpdesk,src,src,,Src,New Subject,New Subject,,,Nuevo asunto,,,,,,,desk/src/pages/ticket/MobileTicketAgent.vue:139,desk/src/pages/ticket/MobileTicketAgent.vue:139,desk/src/pages/ticket/MobileTicketAgent.vue:141,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:e8480cf81c168711,helpdesk,helpdesk,src,src,,Src,New Team,New Team,,,Nuevo Equipo,,,,,,,desk/src/components/Settings/Teams/NewTeam.vue:8,desk/src/components/Settings/Teams/NewTeam.vue:8,desk/src/components/Settings/Teams/NewTeam.vue:3,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:f51edd4b969fac41,helpdesk,helpdesk,src,src,,Src,New Ticket,New Ticket,,,Nuevo ticket,,,,,,,desk/src/pages/ticket/TicketNew.vue:303,desk/src/pages/ticket/TicketNew.vue:303 || desk/src/pages/ticket/TicketNew.vue:313,desk/src/pages/ticket/TicketNew.vue:302 || desk/src/pages/ticket/TicketNew.vue:312,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:e441eb8c82b8615a,helpdesk,helpdesk,src,src,,Src,New and old title cannot be same,New and old title cannot be same,,,El título nuevo y el anterior no pueden ser iguales,,,,,,,desk/src/components/Settings/Teams/RenameTeamModal.vue:53,desk/src/components/Settings/Teams/RenameTeamModal.vue:53,desk/src/components/Settings/Teams/RenameTeamModal.vue:53,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:dc4df7cc63381596,helpdesk,helpdesk,src,src,,Src,New and updated customers sync automatically between Helpdesk and ERPNext.,New and updated customers sync automatically between Helpdesk and ERPNext.,,,,,,,,,,desk/src/components/erpnext-integration/ERPNextIntegrationSettings.vue:86,desk/src/components/erpnext-integration/ERPNextIntegrationSettings.vue:86,desk/src/components/erpnext-integration/ERPNextIntegrationSettings.vue:86,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
