app,doctype_tecnico,es_actual,es_propuesta,entry_key,referencias,cambio_visible,impacto_cursos_docs,estado
frappe,User Social Login,Inicio de Sesión Social del Usuario,Inicio de sesión social del usuario,frappe:265991f5be54ea61,frappe/core/doctype/user_social_login/user_social_login.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,User Type,Módulo User Type,Módulo de tipo de usuario,frappe:3d9f86e7dcd42ef8,frappe/core/doctype/user_type/user_type.json || frappe/core/doctype/user_type_module/user_type_module.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Web Form,Formulario Web,Formulario web,frappe:b556bec053e305bd,frappe/website/doctype/web_form/web_form.json || frappe/workspace_sidebar/website.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Web Form List Column,Columna de Lista de Formularios Web,Columna de lista de formulario web,frappe:0d98a2862d8cfb5d,frappe/website/doctype/web_form_list_column/web_form_list_column.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Web Page Block,Plantilla Web,Plantilla web,frappe:76b01fa7bccd7679,frappe/website/doctype/web_page_block/web_page_block.json || frappe/website/doctype/web_template/web_template.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Webhook Header,Encabezado del Webhook,Encabezado del webhook,frappe:eaeac1553cf185e0,frappe/integrations/doctype/webhook_header/webhook_header.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Website Script,,Script del sitio web,frappe:c58104f6c34eb586,frappe/website/doctype/website_script/website_script.json || frappe/website/workspace/website/website.json || frappe/workspace_sidebar/website.json,sí,medio,pendiente de consulta a clientes
frappe,Website Settings,,Configuración del sitio web,frappe:3d1454f035573a6c,frappe/website/doctype/website_settings/website_settings.json || frappe/website/workspace/website/website.json,sí,medio,pendiente de consulta a clientes
frappe,Web Form,Barra Lateral página web,Barra lateral del sitio web,frappe:91bb585d3b31b2b9,frappe/website/doctype/web_form/web_form.json || frappe/website/doctype/web_page/web_page.json || frappe/website/doctype/website_sidebar/website_sidebar.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Website Sidebar Item,Artículo de barra lateral del Sitio web,Elemento de barra lateral del sitio web,frappe:ad4e7af3f348eed6,frappe/website/doctype/website_sidebar_item/website_sidebar_item.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Website Slideshow Item,Elemento de la Presentación de la Página Web,Elemento de presentación de la página web,frappe:7f24e799c5fcb324,frappe/website/doctype/website_slideshow_item/website_slideshow_item.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Website Settings,,Tema del sitio web,frappe:8b06c375580d3ab0,frappe/website/doctype/website_settings/website_settings.json || frappe/website/doctype/website_theme/website_theme.json || frappe/website/workspace/website/website.json || frappe/workspace_sidebar/we,sí,medio,pendiente de consulta a clientes
frappe,Website Theme Ignore App,Aplicación de ignorar tema del sitio web,Ignorar App de Tema del Sitio Web,frappe:3ebd3e5bc40add60,frappe/website/doctype/website_theme_ignore_app/website_theme_ignore_app.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Comment,,Flujo de trabajo,frappe:55232189a1f5065a,frappe/core/doctype/comment/comment.json || frappe/core/doctype/doctype/doctype.json || frappe/public/js/workflow_builder/store.js:130 || frappe/workflow/doctype/workflow/workflow.json || frappe/works,sí,medio,pendiente de consulta a clientes
frappe,Workflow Action,,Acción de flujo de trabajo,frappe:05969a4bf04088e1,frappe/workflow/doctype/workflow_action/workflow_action.json || frappe/workflow/doctype/workflow_action/workflow_action.py:482,sí,medio,pendiente de consulta a clientes
frappe,Workflow Action Master,Flujo de trabajo de Acción Maestro,Maestro de acciones de flujo de trabajo,frappe:f7b780e6b6777fdd,frappe/workflow/doctype/workflow_action_master/workflow_action_master.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workflow Action Permitted Role,Acción de flujo de trabajo Rol permitido,Rol permitido para acción de flujo de trabajo,frappe:3cc35b2283a7e66f,frappe/workflow/doctype/workflow_action_permitted_role/workflow_action_permitted_role.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workflow Document State,Estado de los Documentos del Flujo de Trabajo,Estado del documento del flujo de trabajo,frappe:5f2a09753c50efb8,frappe/workflow/doctype/workflow_document_state/workflow_document_state.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workflow Action,,Estado del flujo de trabajo,frappe:0b5b568a9e673f51,frappe/workflow/doctype/workflow_action/workflow_action.json || frappe/workflow/doctype/workflow_state/workflow_state.json,sí,medio,pendiente de consulta a clientes
frappe,Workflow Transition,La transición del Flujo de Trabajo,Transición de flujo de trabajo,frappe:e6af7045f9e5f4db,frappe/workflow/doctype/workflow_transition/workflow_transition.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workflow Transition Task,,Tarea de transición de flujo de trabajo,frappe:a6a7eb722f815a8e,frappe/workflow/doctype/workflow_transition_task/workflow_transition_task.json,sí,medio,pendiente de consulta a clientes
frappe,Workflow Transition Tasks,,Tareas de transición de flujo de trabajo,frappe:2bc6c9402a13bad9,frappe/workflow/doctype/workflow_transition_tasks/workflow_transition_tasks.json,sí,medio,pendiente de consulta a clientes
frappe,User,Área de Trabajo,Área de trabajo,frappe:f3b530cac0cf42e1,frappe/core/doctype/user/user.json || frappe/core/workspace/build/build.json || frappe/desk/doctype/workspace/workspace.json || frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json |,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workspace Chart,Gráfico del Área de Trabajo,Gráfico del espacio de trabajo,frappe:1c3ac1d7ea10073f,frappe/desk/doctype/workspace_chart/workspace_chart.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workspace Link,Enlace del Área de Trabajo,Enlace de área de trabajo,frappe:1d715a84445292af,frappe/desk/doctype/workspace_link/workspace_link.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workspace Number Card,Tarjeta de número del Área de Trabajo,Tarjeta numérica del área de trabajo,frappe:3fdc48f13949e006,frappe/desk/doctype/workspace_number_card/workspace_number_card.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
frappe,Workspace Shortcut,Acceso directo del Espacio del Trabajo,Acceso directo del área de trabajo,frappe:baeae0444d5204b1,frappe/desk/doctype/workspace_shortcut/workspace_shortcut.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Appointment Letter,Carta de cita,Carta de Nombramiento,hrms:6a53a95d7149039d,hrms/hr/doctype/appointment_letter/appointment_letter.json || hrms/hr/workspace/recruitment/recruitment.json || hrms/workspace_sidebar/recruitment.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Appointment Letter,Plantilla de carta de cita,Plantilla de Carta de Nombramiento,hrms:31b9ad7110e4c652,hrms/hr/doctype/appointment_letter/appointment_letter.json || hrms/hr/doctype/appointment_letter_template/appointment_letter_template.json || hrms/hr/workspace/recruitment/recruitment.json || hrms/wor,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Appraisal,Evaluación,Evaluación de Desempeño,hrms:f9a7175139835f23,hrms/hr/doctype/appraisal/appraisal.json || hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json || hrms/hr/report/appraisal_overview/appraisal_overview.py:44 || hrms/works,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Appraisal Kra,,KRA de Evaluación,hrms:1a5f4b8cb0924394,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,sí,medio,pendiente de consulta a clientes
hrms,Appraisal,,Plantilla de Evaluación,hrms:896aa35a5a6f9a04,hrms/hr/doctype/appraisal/appraisal.json || hrms/hr/doctype/appraisal_template/appraisal_template.json || hrms/hr/doctype/appraisee/appraisee.json || hrms/setup.py:164 || hrms/workspace_sidebar/perfor,sí,medio,pendiente de consulta a clientes
hrms,Appraisal Template Goal,Objetivo de la plantilla de evaluación,Objetivo de la Plantilla de Evaluación,hrms:453da323a9b99753,hrms/hr/doctype/appraisal_template_goal/appraisal_template_goal.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Appraisee,,Evaluado,hrms:52cc060d3c10656a,hrms/hr/doctype/appraisee/appraisee.json,sí,medio,pendiente de consulta a clientes
hrms,Arrear,,Retroactivo,hrms:256f783daf7c5c58,hrms/payroll/doctype/arrear/arrear.json,sí,medio,pendiente de consulta a clientes
hrms,Bulk Salary Structure Assignment,,Asignación Masiva de Estructura Salarial,hrms:89190a7a5a15a3d9,hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.json || hrms/payroll/doctype/salary_structure/salary_structure_list.js:3 || hrms/payroll/workspace/payroll/payrol,sí,medio,pendiente de consulta a clientes
hrms,Daily Work Summary,Grupo de resumen de trabajo diario,Grupo de Resumen de Trabajo Diario,hrms:f6e6b51e6aff3ad7,hrms/hr/doctype/daily_work_summary/daily_work_summary.json || hrms/hr/doctype/daily_work_summary_group/daily_work_summary_group.json || hrms/hr/page/team_updates/team_updates.js:12 || hrms/hr/workspac,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Daily Work Summary Group User,Resumen de Trabajo Diario de Grupo Usuario,Usuario del Grupo de Resumen de Trabajo Diario,hrms:8a1ac237175fc050,hrms/hr/doctype/daily_work_summary_group_user/daily_work_summary_group_user.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Designation Skill,Habilidad de designación,Habilidad del Puesto,hrms:e100f1ba5221a393,hrms/hr/doctype/designation_skill/designation_skill.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Earned Leave Schedule,,Programa de Ausencias Devengadas,hrms:1986d74ede5fd47c,hrms/hr/doctype/earned_leave_schedule/earned_leave_schedule.json || hrms/hr/doctype/leave_allocation/leave_allocation.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Benefit Application,Solicitud de Beneficios para Empleados,Solicitud de Prestaciones del Empleado,hrms:313fb791a725359d,hrms/payroll/doctype/employee_benefit_application/employee_benefit_application.json || hrms/payroll/workspace/tax_&_benefits/tax_&_benefits.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Benefit Claim,Reclamo de Beneficio del Empleado,Reclamación de prestación del empleado,hrms:377d151c14d84463,hrms/payroll/doctype/employee_benefit_claim/employee_benefit_claim.json || hrms/payroll/workspace/tax_&_benefits/tax_&_benefits.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Benefit Detail,,Detalle de Prestación del Empleado,hrms:6f396721dcc05bc4,hrms/payroll/doctype/employee_benefit_detail/employee_benefit_detail.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Benefit Ledger,,Libro Mayor de Prestaciones del Empleado,hrms:f3d006718cec56f3,hrms/payroll/doctype/employee_benefit_ledger/employee_benefit_ledger.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Boarding Activity,Actividad de Embarque de Empleados,Actividad de Incorporación del Empleado,hrms:8a2600ebce30083b,hrms/hr/doctype/employee_boarding_activity/employee_boarding_activity.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Checkin,Registro de empleados,Registro de Entrada/Salida,hrms:0af75aae03f8b718,hrms/hr/doctype/employee_checkin/employee_checkin.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json || hrms/workspace_sidebar/shift_&_att,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Cost Center,,Centro de Costos del Empleado,hrms:432441d1862863fc,hrms/payroll/doctype/employee_cost_center/employee_cost_center.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Feedback Criteria,,Criterios de Retroalimentación del Empleado,hrms:178d9dd050449a3c,hrms/hr/doctype/employee_feedback_criteria/employee_feedback_criteria.json || hrms/workspace_sidebar/performance.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Feedback Rating,,Calificación de Retroalimentación del Empleado,hrms:fbd6d6545bc8e785,hrms/hr/doctype/employee_feedback_rating/employee_feedback_rating.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Attendance Tool,Grado del Empleado,Categoría del Empleado,hrms:1301ab522342fe8c,hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json || hrms/hr/doctype/employee_grade/employee_grade.json || hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Grievance,,Queja del Empleado,hrms:9ee01a52a7c5b58f,hrms/hr/doctype/employee_grievance/employee_grievance.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Onboarding,Empleado de Abordo,Incorporación del empleado,hrms:9f455fecdd8ffea6,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Onboarding,Plantilla de Incorporación del Empleado,Plantilla de incorporación del empleado,hrms:4d21981cc62596bd,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_onboarding_template/employee_onboarding_template.json || hrms/hr/workspace/tenure/tenure.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Performance Feedback,,Retroalimentación de Desempeño del Empleado,hrms:9f502759a23b6731,hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json || hrms/workspace_sidebar/performance.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Referral,Recomendación de empleados,Recomendación de Empleado,hrms:ccfe8fef740f9975,hrms/hr/doctype/employee_referral/employee_referral.json || hrms/hr/doctype/job_applicant/job_applicant.json || hrms/hr/doctype/job_requisition/job_requisition.js:18 || hrms/hr/workspace/recruitment/r,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Separation,Separación de Empleados,Baja del empleado,hrms:a6b5f6e98c12e5f3,hrms/hr/doctype/employee_separation/employee_separation.json || hrms/workspace_sidebar/tenure.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Separation,Plantilla de Separación de Empleados,Plantilla de baja del empleado,hrms:1e4c0f90efce5aca,hrms/hr/doctype/employee_separation/employee_separation.json || hrms/hr/doctype/employee_separation_template/employee_separation_template.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Training,Formación de los empleados,Capacitación del Empleado,hrms:e3823f192d642f3f,hrms/hr/doctype/employee_training/employee_training.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Attendance Tool,,Tipo de Empleo,hrms:e96444c1a90f4369,hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json || hrms/hr/doctype/employment_type/employment_type.json || hrms/hr/doctype/job_opening/job_opening.json || hrms/hr/doctype/job_op,sí,medio,pendiente de consulta a clientes
hrms,Exit Interview,,Entrevista de Salida,hrms:69631ee011807883,hrms/hr/doctype/exit_interview/exit_interview.json || hrms/hr/report/employee_exits/employee_exits.py:39,sí,medio,pendiente de consulta a clientes
hrms,Expected Skill Set,,Conjunto de Habilidades Esperadas,hrms:f3be81ecc713206b,hrms/hr/doctype/expected_skill_set/expected_skill_set.json,sí,medio,pendiente de consulta a clientes
hrms,Expense Claim Account,Cuenta de Gastos,Cuenta de Reembolso de Gastos,hrms:e5f1d6ef4481bb8f,hrms/hr/doctype/expense_claim_account/expense_claim_account.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Expense Claim Advance,Anticipo de Adelanto de Gastos,Anticipo de Reembolso de Gastos,hrms:9cfece08e7426a13,hrms/hr/doctype/expense_claim_advance/expense_claim_advance.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Expense Claim Detail,Detalle de reembolso de gastos,Detalle de Reembolso de Gastos,hrms:3e90f827a82aa4ae,hrms/hr/doctype/expense_claim_detail/expense_claim_detail.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Expense Claim,Tipo de gasto,Tipo de Reembolso de Gastos,hrms:05bc0f3492dc9c82,hrms/hr/doctype/expense_claim/expense_claim.py:612 || hrms/hr/doctype/expense_claim_detail/expense_claim_detail.json || hrms/hr/doctype/expense_claim_type/expense_claim_type.json || hrms/hr/workspace/,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Expense Claim,Gastos Impuestos y Cargos,Impuestos y Cargos del Reembolso,hrms:2ecdb62ab5217dd7,hrms/hr/doctype/expense_claim/expense_claim.json || hrms/hr/doctype/expense_taxes_and_charges/expense_taxes_and_charges.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Full And Final Asset,,Activo del finiquito,hrms:8c4f8f5aa245dbfd,hrms/hr/doctype/full_and_final_asset/full_and_final_asset.json,sí,medio,pendiente de consulta a clientes
hrms,Full And Final Outstanding Statement,,Estado de saldos pendientes del finiquito,hrms:146956d4bf96f2b4,hrms/hr/doctype/full_and_final_outstanding_statement/full_and_final_outstanding_statement.json,sí,medio,pendiente de consulta a clientes
hrms,Gratuity,,Gratificación,hrms:4583838e89352a3a,hrms/payroll/doctype/gratuity/gratuity.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule_dashboard.py:7,sí,medio,pendiente de consulta a clientes
hrms,Gratuity Applicable Component,,Concepto Aplicable a Gratificación,hrms:3476ea9e5764ee1a,hrms/payroll/doctype/gratuity_applicable_component/gratuity_applicable_component.json,sí,medio,pendiente de consulta a clientes
hrms,Gratuity,,Regla de Gratificación,hrms:59a87ec7e32064ff,hrms/payroll/doctype/gratuity/gratuity.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule.json,sí,medio,pendiente de consulta a clientes
hrms,Gratuity Rule Slab,,Escala de Regla de Gratificación,hrms:dc6ae8d233ad0f8f,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,sí,medio,pendiente de consulta a clientes
hrms,Employee Grievance,,Tipo de Queja,hrms:496b59498488b94f,hrms/hr/doctype/employee_grievance/employee_grievance.json || hrms/hr/doctype/grievance_type/grievance_type.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,sí,medio,pendiente de consulta a clientes
hrms,Hr Settings,Configuración de recursos humanos (RRHH),Configuración de RRHH,hrms:f90a8e30a544b227,hrms/hr/doctype/hr_settings/hr_settings.json || hrms/hr/doctype/leave_application/leave_application.py:179 || hrms/hr/workspace/hr_setup/hr_setup.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Holiday List Assignment,,Asignación de Calendario de Días Festivos,hrms:383c70c01fff1937,hrms/hr/doctype/holiday_list_assignment/holiday_list_assignment.json || hrms/workspace_sidebar/leaves.json,sí,medio,pendiente de consulta a clientes
hrms,Bulk Salary Structure Assignment,Losa de impuesto sobre la renta,Tarifa de ISR,hrms:38ff4c45cf576bcc,hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.json || hrms/payroll/doctype/income_tax_slab/income_tax_slab.json || hrms/payroll/doctype/salary_structure/salary,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Income Tax Slab Other Charges,Impuesto sobre la renta Otros cargos de losa,Otros cargos de la tarifa de ISR,hrms:cbd5a7d25d5afbe9,hrms/payroll/doctype/income_tax_slab_other_charges/income_tax_slab_other_charges.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Interview,,Entrevista,hrms:38573246957e3e88,hrms/hr/doctype/interview/interview.json || hrms/hr/doctype/interview_feedback/interview_feedback.json || hrms/hr/doctype/job_applicant/job_applicant_dashboard.html:7 || hrms/hr/workspace/recruitment/,sí,medio,pendiente de consulta a clientes
hrms,Interview Detail,,Detalle de Entrevista,hrms:da9b886c7208c6e4,hrms/hr/doctype/interview_detail/interview_detail.json,sí,medio,pendiente de consulta a clientes
hrms,Interview Feedback,,Retroalimentación de Entrevista,hrms:2b218e6e78f6806d,hrms/hr/doctype/interview_feedback/interview_feedback.json || hrms/hr/doctype/interview_feedback/interview_feedback.py:61 || hrms/hr/workspace/recruitment/recruitment.json,sí,medio,pendiente de consulta a clientes
hrms,Interview,,Tipo de Entrevista,hrms:ffdf0d5e0840798c,hrms/hr/doctype/interview/interview.json || hrms/hr/doctype/interview_feedback/interview_feedback.json || hrms/hr/doctype/interview_type/interview_type.json || hrms/hr/doctype/job_applicant/job_applic,sí,medio,pendiente de consulta a clientes
hrms,Interview,,Entrevistador,hrms:795e0fa6b32445be,hrms/hr/doctype/interview/interview.json || hrms/hr/doctype/interview_detail/interview_detail.json || hrms/hr/doctype/interview_feedback/interview_feedback.json || hrms/hr/doctype/interview_type/inter,sí,medio,pendiente de consulta a clientes
hrms,Appointment Letter,,Candidato,hrms:7ad8561901e2c108,hrms/hr/doctype/appointment_letter/appointment_letter.json || hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/interview/interview.json || hrms/hr/doctype/interview_feed,sí,medio,pendiente de consulta a clientes
hrms,Job Applicant Source,Fuente del Solicitante de Empleo,Fuente del Candidato,hrms:31e3636291aa66fa,hrms/hr/doctype/job_applicant_source/job_applicant_source.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Employee Onboarding,Oferta de trabajo,Oferta de Empleo,hrms:fffd49514f0fb6a3,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/job_offer/job_offer.json || hrms/hr/report/recruitment_analytics/recruitment_analytics.py:52 || hrms/hr/workspace/recrui,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Job Offer Term,Término de Oferta de Trabajo,Condición de Oferta de Trabajo,hrms:736c0012648f1671,hrms/hr/doctype/job_offer_term/job_offer_term.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Job Offer,,Plantilla de Términos de Oferta de Empleo,hrms:13ccd49a1ef08d0c,hrms/hr/doctype/job_offer/job_offer.json || hrms/hr/doctype/job_offer_term_template/job_offer_term_template.json || hrms/workspace_sidebar/recruitment.json,sí,medio,pendiente de consulta a clientes
hrms,Interview,Oportunidad de empleo,Vacante,hrms:9434521b337d648c,hrms/hr/doctype/interview/interview.json || hrms/hr/doctype/job_applicant/job_applicant.json || hrms/hr/doctype/job_opening/job_opening.json || hrms/hr/doctype/job_requisition/job_requisition.js:54 ||,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Job Opening,,Plantilla de Vacante,hrms:4e6b35d4f2eab1ed,hrms/hr/doctype/job_opening/job_opening.json || hrms/hr/doctype/job_opening_template/job_opening_template.json || hrms/workspace_sidebar/recruitment.json,sí,medio,pendiente de consulta a clientes
hrms,Job Opening,,Requisición de Personal,hrms:db0be40becfd4dac,hrms/hr/doctype/job_opening/job_opening.json || hrms/hr/doctype/job_requisition/job_requisition.json || hrms/hr/workspace/recruitment/recruitment.json || hrms/workspace_sidebar/recruitment.json,sí,medio,pendiente de consulta a clientes
hrms,Appraisal Kra,,KRA,hrms:a53503dcb17eac81,hrms/hr/doctype/appraisal_kra/appraisal_kra.json || hrms/hr/doctype/appraisal_template_goal/appraisal_template_goal.json || hrms/hr/doctype/goal/goal.json || hrms/hr/doctype/goal/goal_tree.js:134 || h,sí,medio,pendiente de consulta a clientes
hrms,Leave Adjustment,,Ajuste de Ausencias,hrms:f4a20d3ea54d5a32,hrms/hr/doctype/leave_adjustment/leave_adjustment.json,sí,medio,pendiente de consulta a clientes
hrms,Compensatory Leave Request,Asignación de vacaciones,Asignación de Ausencias,hrms:9cc6d2f90d3a096d,hrms/hr/doctype/compensatory_leave_request/compensatory_leave_request.json || hrms/hr/doctype/leave_allocation/leave_allocation.json || hrms/hr/doctype/leave_encashment/leave_encashment.json || hrms/h,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Attendance,Solicitud de vacaciones,Solicitud de Ausencia,hrms:8b84d6716e2e796c,hrms/hr/doctype/attendance/attendance.json || hrms/hr/doctype/leave_application/leave_application.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/leaves/leaves.json || hrms/works,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Block List,,Lista de Bloqueo de Ausencias,hrms:7b77f5762aa1953b,hrms/hr/doctype/leave_block_list/leave_block_list.json || hrms/hr/workspace/leaves/leaves.json || hrms/setup.py:127 || hrms/workspace_sidebar/leaves.json,sí,medio,pendiente de consulta a clientes
hrms,Leave Block List Allow,Permitir Lista de Bloqueo de Vacaciones,Permitir Lista de Bloqueo de Ausencias,hrms:aca01ecf92ce0798,hrms/hr/doctype/leave_block_list_allow/leave_block_list_allow.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Block List Date,Fecha de Lista de Bloqueo de Vacaciones,Fecha de Lista de Bloqueo de Ausencias,hrms:b02ed55479f09a8e,hrms/hr/doctype/leave_block_list_date/leave_block_list_date.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Encashment,Dejar el Encargo,Pago de ausencias,hrms:c3794bb1c55ab85b,hrms/hr/doctype/leave_encashment/leave_encashment.json || hrms/hr/workspace/leaves/leaves.json || hrms/workspace_sidebar/leaves.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Ledger Entry,Dejar entrada de libro mayor,Asiento del Libro Mayor de Ausencias,hrms:e04be6417f3e7170,hrms/hr/doctype/leave_ledger_entry/leave_ledger_entry.json || hrms/hr/report/leave_ledger/leave_ledger.py:21,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Allocation,Período de vacaciones,Período de Ausencias,hrms:a580561f9ff1b706,hrms/hr/doctype/leave_allocation/leave_allocation.json || hrms/hr/doctype/leave_control_panel/leave_control_panel.json || hrms/hr/doctype/leave_encashment/leave_encashment.json || hrms/hr/doctype/leav,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Allocation,Política de vacaciones,Política de Ausencias,hrms:7696c3b1dd4e1a93,hrms/hr/doctype/leave_allocation/leave_allocation.json || hrms/hr/doctype/leave_control_panel/leave_control_panel.json || hrms/hr/doctype/leave_policy/leave_policy.json || hrms/hr/doctype/leave_policy,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Earned Leave Schedule,,Asignación de Política de Ausencias,hrms:21ac43d97d496834,hrms/hr/doctype/earned_leave_schedule/earned_leave_schedule.json || hrms/hr/doctype/leave_allocation/leave_allocation.json || hrms/hr/doctype/leave_policy_assignment/leave_policy_assignment.json || hr,sí,medio,pendiente de consulta a clientes
hrms,Leave Policy Detail,Dejar detalles de la política,Detalle de la Política de Ausencias,hrms:bebb49ad88954507,hrms/hr/doctype/leave_policy_detail/leave_policy_detail.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
